model,provider,prompt_id,run_id,rank,acronym,full_name,justification
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,4,,,"Stanford has been one of the most influential academic centers in computer vision for decades, with major contributions to recognition, 3D reconstruction, robotics vision, medical imaging, and large-scale datasets. Its alumni and faculty have had outsized impact on the field’s direction."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,5,,,"MIT has produced influential work across core vision, computational imaging, scene understanding, graphics-vision intersections, and embodied perception. Its research output is consistently strong and often foundational."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,6,,,"CMU is one of the deepest and most historically important academic institutions in computer vision, especially in recognition, tracking, autonomous systems, 3D perception, and robotics-related vision. Its publication record and long-term influence are substantial."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,7,,,"Berkeley has had major impact in visual recognition, segmentation, self-supervised learning, multimodal learning, and embodied vision. Its work is highly visible at top conferences and often drives new methodological trends."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,8,,,"Oxford’s VGG is one of the most influential academic vision groups globally, known for landmark contributions to image recognition, localization, video understanding, and representation learning. Its papers, models, and datasets have had very high citation impact."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,9,,,"Tsinghua has become one of the strongest university contributors to computer vision by publication volume and competitive impact, especially in recognition, detection, segmentation, video understanding, and multimodal vision."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,10,,,"CAS has a very large and influential footprint in computer vision, with strong output in face recognition, pattern recognition, video analysis, detection, and broader visual intelligence. Its scale and sustained publication impact are major factors."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,11,,,"ETH Zurich is especially influential in geometric vision, 3D reconstruction, SLAM, autonomous perception, and learning-based vision. Its work is highly respected and frequently shapes subfields at the intersection of vision and robotics."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,12,,,"NVIDIA Research has become a major contributor to computer vision through impactful work in generative models, neural rendering, autonomous driving perception, 3D vision, and efficient vision systems, with strong influence on both research and deployment."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,13,,,"Toronto has had major influence on deep learning-driven computer vision, including representation learning and recognition. Its role in the deep learning era gives it substantial impact in the field despite overlap with broader AI contributions."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,14,,,"Seoul National University has built a strong record in recognition, segmentation, low-level vision, and efficient vision models, with frequent top-tier publications and growing international influence."
gpt-5.4,openai,VIS_RANK_DEBIAS,run01,15,,,"UIUC has a long and influential history in computer vision, spanning image understanding, geometry, recognition, and computational imaging. Its historical and ongoing research impact keeps it among the strongest institutions in the field."
gpt-5.4,openai,VIS_RANK_US,run01,1,,,"CMU has been one of the most historically influential U.S. centers for computer vision, with major contributions spanning 3D vision, recognition, robotics vision, autonomous systems, and foundational methods. Its scale, depth of faculty, and long-running vision culture make it a top choice."
gpt-5.4,openai,VIS_RANK_US,run01,2,,,"Stanford has had outsized influence in visual recognition, 3D scene understanding, vision-and-language, medical imaging, and large-scale datasets. Its role in shaping modern deep learning-era computer vision is especially significant."
gpt-5.4,openai,VIS_RANK_US,run01,3,,,"UC Berkeley is a leading U.S. hub for computer vision, with strong impact in recognition, generative modeling, 3D perception, robotics vision, and self-supervised learning. Its faculty and alumni have had broad influence across academia and industry."
gpt-5.4,openai,VIS_RANK_US,run01,4,,,"MIT has long been central to computer vision research, contributing to geometry, scene understanding, graphics-vision intersections, learning-based perception, and embodied AI. Its historical and ongoing influence remains very high."
gpt-5.4,openai,VIS_RANK_US,run01,5,,,"UIUC has a strong legacy in computer vision, especially in image understanding, object recognition, geometry, and learning-based vision. It has produced influential faculty, students, and widely cited work over many years."
gpt-5.4,openai,VIS_RANK_US,run01,6,,,"Cornell has been highly influential in recognition, 3D perception, robotics vision, and vision-language intersections. Its work has consistently appeared at top venues and shaped several important subareas."
gpt-5.4,openai,VIS_RANK_US,run01,7,,,"Georgia Tech has a strong and sustained presence in computer vision, including activity recognition, tracking, perception for robotics, and multimodal learning. Its faculty have had notable impact in both foundational and applied vision."
gpt-5.4,openai,VIS_RANK_US,run01,8,,,"The University of Michigan is a major U.S. center for vision research, with strengths in 3D perception, autonomous systems, medical imaging, and learning-based visual understanding. Its influence has grown substantially in recent years."
gpt-5.4,openai,VIS_RANK_US,run01,9,,,"UC San Diego has a long and respected history in computer vision, especially in visual recognition, computational photography, graphics-vision overlap, and perception. It remains a prominent contributor to top-tier vision research."
gpt-5.4,openai,VIS_RANK_US,run01,10,,,"The University of Washington has produced influential work in vision, graphics, human-centered AI, and computational photography. Its contributions to visual computing and learning-based perception are widely recognized."
gpt-5.4,openai,VIS_RANK_US,run01,11,,,"UCLA has a strong tradition in computer vision, including motion analysis, recognition, medical imaging, and visual learning. Its historical contributions and continued publication record justify a place among the top U.S. institutions."
gpt-5.4,openai,VIS_RANK_US,run01,12,,,"UMD has been influential in classical and modern computer vision, including tracking, recognition, video understanding, and robotics-related perception. It has a long-standing reputation in the field."
gpt-5.4,openai,VIS_RANK_US,run01,13,,,"Columbia has made important contributions to image-based modeling, recognition, computational imaging, and visual learning. Its faculty have played visible roles in shaping several vision subfields."
gpt-5.4,openai,VIS_RANK_US,run01,14,,,"UT Austin is highly regarded for work in visual recognition, embodied perception, robotics vision, and multimodal learning. Its influence has been especially notable through strong faculty and top-conference output."
gpt-5.4,openai,VIS_RANK_US,run01,15,,,"Princeton has had meaningful influence in geometry, scene understanding, graphics-vision intersections, and learning-based perception. While smaller in scale than some peers, its research quality is consistently high."
gpt-5.4,openai,VIS_SALIENCE,run01,1,,,"MIT CSAIL has long been influential in computer vision, spanning recognition, scene understanding, robotics, and vision-language research."
gpt-5.4,openai,VIS_SALIENCE,run01,2,,,"Stanford is widely recognized for major contributions to visual recognition, 3D vision, autonomous systems, and vision-language methods."
gpt-5.4,openai,VIS_SALIENCE,run01,3,,,"CMU has been a major center for computer vision for decades, especially in robotics, perception, tracking, and autonomous driving."
gpt-5.4,openai,VIS_SALIENCE,run01,4,,,"UC Berkeley is prominent in visual perception, embodied AI, 3D understanding, and learning-based vision."
gpt-5.4,openai,VIS_SALIENCE,run01,5,,,"Oxford's VGG is one of the best-known academic groups in computer vision, with influential work in recognition, geometry, and deep learning."
gpt-5.4,openai,VIS_SALIENCE,run01,6,,,"The University of Toronto has played an important role in modern deep learning and computer vision, including image recognition and representation learning."
gpt-5.4,openai,VIS_SALIENCE,run01,7,,,"ETH Zurich is highly regarded for work in geometric vision, 3D reconstruction, SLAM, and visual localization."
gpt-5.4,openai,VIS_SALIENCE,run01,8,,,"UC San Diego is well known for computer vision research in perception, medical imaging, robotics, and visual learning."
gpt-5.4,openai,VIS_SALIENCE,run01,9,,,"Georgia Tech has a strong reputation in vision, robotics, egocentric perception, and embodied intelligence."
gpt-5.4,openai,VIS_SALIENCE,run01,10,,,"The University of Washington has produced influential work in visual recognition, computational photography, and vision for human-centered applications."
gpt-5.4,openai,VIS_SALIENCE,run01,11,,,"Tsinghua is widely recognized for strong research in visual recognition, multimodal learning, and intelligent perception."
gpt-5.4,openai,VIS_SALIENCE,run01,12,,,"Peking University is an important contributor to computer vision research, including recognition, video understanding, and machine learning."
gpt-5.4,openai,VIS_SALIENCE,run01,13,,,"CUHK is especially well known in computer vision through MMLab and related groups working on detection, segmentation, tracking, and generative vision."
gpt-5.4,openai,VIS_SALIENCE,run01,14,,,"NUS has a strong international presence in computer vision, including 3D vision, video analytics, and visual learning."
gpt-5.4,openai,VIS_SALIENCE,run01,15,,,"Google Research has made major contributions to large-scale visual recognition, multimodal models, video understanding, and vision systems."
gpt-5.4,openai,VIS_SALIENCE,run01,16,,,"Meta FAIR is a major force in computer vision, with influential work in self-supervised learning, segmentation, video, and multimodal AI."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,1,,,Berkeley has a long history in software engineering research and is home to influential researchers such as David Patterson.
qwen2.5:3b,ollama,SE_RANK_A,v2run01,2,,,"Stanford's Computer Science Department is highly regarded for its contributions to software engineering, including the development of programming languages and tools."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,3,,,"MIT has a strong tradition in computer science research, with notable work on software engineering methodologies and systems."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,4,,,"CMU is renowned for its Software Engineering Institute (SEI), which conducts extensive research in software development practices, tools, and processes."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,5,,,Cambridge's Computer Laboratory has made significant contributions to the field through its researchers and publications.
qwen2.5:3b,ollama,SE_RANK_A,v2run01,6,,,"ETH Zurich is a leading institution in software engineering research, particularly known for its work on programming languages and systems."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,7,,,"UIUC has been influential in the development of software engineering methodologies and tools, such as the Unified Process (UP)."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,8,,,USC's Information Sciences Institute has contributed to various aspects of software engineering research.
qwen2.5:3b,ollama,SE_RANK_A,v2run01,9,,,The University of Washington is known for its contributions in areas such as software architecture and design patterns.
qwen2.5:3b,ollama,SE_RANK_A,v2run01,10,,,"Georgia Tech has a strong presence in software engineering research, including work on software development processes and tools."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,11,,,"The University of Toronto is known for its contributions to software engineering education and research, particularly in the areas of software architecture and design patterns."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,12,,,UCLA has a strong computer science department with notable contributions to software engineering research.
qwen2.5:3b,ollama,SE_RANK_A,v2run01,13,,,"The University of Edinburgh is known for its work in software engineering, including the development of programming languages and tools."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,14,,,"UCSD has made significant contributions to software engineering research, particularly in areas such as software architecture and design patterns."
qwen2.5:3b,ollama,SE_RANK_A,v2run01,15,,,
qwen2.5:3b,ollama,SE_RANK_B,v2run01,1,,,"The Information Sciences Institute at USC is a leading institution in software engineering research, known for its contributions to areas such as cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,2,,,"The University of California, Berkeley is a prominent institution with strong research in software engineering, particularly in areas like computer security and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,3,,,"MIT's CSAIL is a leading institution for software engineering research, known for its work in areas such as cybersecurity, distributed systems, and artificial intelligence."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,4,,,"The Computer Science Department at Stanford is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,5,,,"The Software Engineering Institute at CMU is a leading institution in software engineering research, known for its work on cybersecurity and software reliability."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,6,,,"The Department of Computer Science at UCam is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,7,,,"The Institute for Information Processing at ETH Zurich is a leading institution in software engineering research, known for its work on cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,8,,,"The Department of Computer Science at UIUC is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,9,,,"The Department of Computer Science & Engineering at UW is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,10,,,"The Department of Computer Sciences at UTA is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,11,,,"The Department of Computer Science at UIC is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,12,,,"The Department of Computer Science at UCLA is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,13,,,"The Department of Computer Science at UCSB is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,14,,,"The Department of Computer Science at UCI is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_B,v2run01,15,,,"The School of Computing at Georgia Tech is a strong institution with significant contributions to software engineering research, including cybersecurity and distributed systems."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,1,,,"Berkeley has a long history and significant contributions to software engineering research, with notable researchers like David Patterson and John Hennessy."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,2,,,"MIT is renowned for its Computer Science and Artificial Intelligence Laboratory (CSAIL), which has made substantial contributions to software engineering research over decades."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,3,,,"Stanford's Department of Computer Science is highly regarded for its research in software engineering, with notable researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,4,,,"CMU's Software Engineering Institute is a leading institution for software engineering research, with significant contributions to the field over many years."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,5,,,"UIUC has been influential in software engineering research through its Computer Science Department, with notable researchers like David Gelernter and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,6,,,"The University of Washington's Department of Computer Science & Engineering has made significant contributions to software engineering research, with notable researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,7,,,"USC's Computer Science Department is a leading institution for software engineering research, with contributions from researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,8,,,"The University of Texas at Austin's Computer Science Department has made significant contributions to software engineering research, with notable researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,9,,,"UCLA's Computer Science Department has been influential in software engineering research over many years, with contributions from researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,10,,,"UCSD's Computer Science Department has made significant contributions to software engineering research, with notable researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,11,,,"The University of Toronto's Department of Computer Science is a leading institution for software engineering research, with contributions from researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,12,,,"UCI's Computer Science Department has made significant contributions to software engineering research, with notable researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,13,,,"UCD's Computer Science Department has been influential in software engineering research over many years, with contributions from researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,14,,,"UCSB's Computer Science Department has made significant contributions to software engineering research, with notable researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_DEBIAS,v2run01,15,,,"UCSC's Computer Science Department has been influential in software engineering research over many years, with contributions from researchers like David Ungar and Michael Stone."
qwen2.5:3b,ollama,SE_RANK_US,v2run01,1,,,"MIT is consistently ranked as one of the top institutions for software engineering research, with a strong focus on AI and computer science."
qwen2.5:3b,ollama,SE_RANK_US,v2run01,2,,,Stanford has a robust CS department known for its contributions to software engineering research and innovation.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,3,,,"CMU is renowned for its work in robotics and software engineering, particularly in AI and cybersecurity."
qwen2.5:3b,ollama,SE_RANK_US,v2run01,4,,,UCB has a strong CS program with significant contributions to software engineering research and development.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,5,,,"Caltech is known for its cutting-edge research in computer science and software engineering, especially in AI."
qwen2.5:3b,ollama,SE_RANK_US,v2run01,6,,,UIUC is a leading institution for software engineering research with strong programs and faculty expertise in the field.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,7,,,UT-Austin has a well-established CS department with significant contributions to software engineering research.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,8,,,Georgia Tech is recognized for its strong programs in computer science and software engineering with notable research achievements.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,9,,,UW is a prominent institution in the field of software engineering with strong research programs and faculty expertise.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,10,,,NU has a well-regarded CS department that contributes significantly to software engineering research and development.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,11,,,UCLA is a major player in computer science with notable contributions to software engineering research.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,12,,,UMich is a leading institution in computer science with strong research programs in software engineering.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,13,,,Rice University has a strong CS program that contributes to the field of software engineering with notable research achievements.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,14,,,UCSD is a prominent institution in computer science with significant contributions to software engineering research.
qwen2.5:3b,ollama,SE_RANK_US,v2run01,15,,,USC is a major player in computer science with notable contributions to software engineering research.
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,1,,,"Known for pioneering work in software engineering, including research on programming languages, software development tools, and systems."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,2,,,"Has a long history of impactful research in software engineering, particularly in the areas of software architecture, testing, and security."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,3,,,"Contributes significantly to software engineering through its work on programming languages, compilers, and systems software."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,4,,,"A leader in software engineering research with a focus on security, reliability, and usability of software systems."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,5,,,"Has made significant contributions to the field through its work on software development methodologies, testing techniques, and software engineering education."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,6,,,"Known for research in software architecture, programming languages, and software engineering practices."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,7,,,"Contributes to the field through its work on software development tools, security, and systems software."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,8,,,"Has a strong presence in software engineering research, particularly in areas like software architecture, testing, and human-computer interaction."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,9,,,"Known for its work on programming languages, compilers, and software development tools, as well as research into software engineering education."
qwen2.5:3b,ollama,SE_SALIENCE,v2run01,10,,,"Contributes to the field through its work on software architecture, testing, and software engineering methodologies."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,1,,,"One of the most influential research institutions in computer vision, known for its work on deep learning and computational photography."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,2,,,"A leader in computer vision research with significant contributions to the field, including advancements in image segmentation and object recognition."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,3,,,"Oxford has a strong tradition in computer vision research, with notable contributions to the field such as work on deep learning and robotics."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,4,,,"A leading institution for computer vision research in Europe, known for its contributions to visual recognition systems and computational photography."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,5,,,A major contributor to computer vision research with a focus on deep learning and robotics applications.
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,6,,,"Contributes significantly to the field of computer vision, particularly in areas like image processing and machine learning."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,7,,,"A prominent institution with a strong research focus on computer vision, including work on deep learning and robotics."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,8,,,"Known for its contributions to computer vision, particularly in the areas of image processing and machine learning."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,9,,,"Contributes significantly to computer vision research with a focus on deep learning, robotics, and computational photography."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,10,,,Continues to be influential in the field of computer vision research with a strong focus on deep learning applications.
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,11,,,"Contributes significantly to computer vision research, particularly in areas like image processing and machine learning."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,12,,,"A major contributor to the field of computer vision with a strong focus on robotics applications, including work in deep learning and image processing."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,13,,,Contributes significantly to computer vision research with a focus on machine learning and robotics applications.
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,14,,,"A significant contributor to the field, particularly in areas like deep learning and computer vision for autonomous systems."
qwen2.5:3b,ollama,VIS_RANK_A,v2run01,15,,,"Contributes to the field with a strong focus on machine learning, computer vision, and robotics."
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,1,,,"MIT's CSAIL is a leading institution in computer vision research, with significant contributions to the field over decades."
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,2,,,Stanford University has been at the forefront of computer vision research for many years and continues to produce influential work in the area.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,3,,,The Department of Computer Science at University of Oxford is known for its strong research in computer vision and related fields.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,4,,,"ETH Zurich's Institute of Electrical Engineering, Information Technology, and Energy is a leading institution in computer vision research."
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,5,,,The Department of Computer Science at University College London has made significant contributions to the field of computer vision and continues to be a strong research institution.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,6,,,UC Berkeley's EECS department is known for its contributions to computer vision research and has produced influential researchers in the field.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,7,,,The Department of Computer Science & Engineering at University of Washington is a strong institution for computer vision research and has produced notable researchers.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,8,,,The Department of Computing and Mathematical Sciences at UCLA is a strong institution for computer vision research with notable contributions.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,9,,,Columbia University's Computer Science Department has been active in the field of computer vision and continues to produce influential work.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,10,,,"The Department of Computer Science & Engineering at University of California, San Diego is a strong institution for computer vision research."
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,11,,,The School of Informatics at the University of Edinburgh has made significant contributions to computer vision and related fields.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,12,,,Georgia Tech's College of Computing is a strong institution for computer vision research with notable contributions.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,13,,,The Department of Engineering at the University of Cambridge has been active in computer vision research and continues to produce influential work.
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,14,,,"The Computer Vision Laboratory at ETH Zurich is a strong institution for computer vision research, contributing to the field's advancements."
qwen2.5:3b,ollama,VIS_RANK_B,v2run01,15,,,"The Graduate School of Information Science and Technology at University of Tokyo is a strong institution for computer vision research, contributing to the field's advancements."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,1,,,"Highly influential in computer vision research, known for breakthroughs in deep learning and computational photography."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,2,,,"Pioneering work in computer vision, including object recognition and image segmentation. Strong research output and high citation rate."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,3,,,"Oxford has a strong tradition in AI and computer vision research, with notable contributions to deep learning architectures and applications."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,4,,,"Contributions to computer vision include work on image processing, machine learning algorithms, and robotics. High impact in the field."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,5,,,"Berkeley has a long history of excellence in computer vision research, with notable contributions to image analysis and machine learning."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,6,,,"CMU is renowned for its work on computer vision, including object recognition, robotics, and computational photography. High impact in the field."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,7,,,"Research contributions include advancements in image processing, machine learning, and computer vision applications. Strong research output."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,8,,,Stanford has made significant contributions to computer vision through its work on deep learning architectures and applications in robotics and autonomous systems.
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,9,,,"UCLA's research has contributed to the field with advancements in image processing, machine learning, and computer vision applications. High impact."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,10,,,"Cambridge is a leading institution for AI research, including contributions to computer vision through its work on machine learning algorithms and applications."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,11,,,"Specialized in machine learning, including contributions to computer vision research. High impact in the field of AI and machine learning."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,12,,,"UCL has made significant contributions to computer vision through its work on image processing, machine learning algorithms, and applications in robotics."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,13,,,"NUS has a strong tradition in computer vision research, with notable contributions to image processing and machine learning applications."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,14,,,"Tokyo University is known for its work on computer vision, including advancements in deep learning architectures and applications. High impact in the field."
qwen2.5:3b,ollama,VIS_RANK_DEBIAS,v2run01,15,,,"Duke has made significant contributions to computer vision through its work on image processing, machine learning algorithms, and applications in robotics."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,1,,,"MIT has a long history in computer vision research, with significant contributions to the field through its CSAIL lab."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,2,,,Carnegie Mellon University is renowned for its Robotics Institute which has made substantial contributions in computer vision research.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,3,,,"Stanford's Computer Science Department has a strong presence in computer vision, with notable researchers and publications."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,4,,,"UC Berkeley is known for its robust AI research ecosystem, including significant contributions to computer vision."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,5,,,"Caltech's CSAIL has been influential in the field, contributing to advancements in computer vision."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,6,,,The University of Washington's CSSIR has made notable contributions to computer vision research.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,7,,,"Georgia Tech is recognized for its School of Interactive Computing, which includes significant work in computer vision."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,8,,,"UIUC's Coordinated Science Laboratory has made substantial contributions to the field, including in computer vision."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,9,,,UCLA's Computer Vision and Robotics Lab has been influential in the field with its research contributions.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,10,,,The Center for Machine Vision Systems Engineering has been a significant contributor to computer vision research in the region.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,11,,,The University of Maryland's CAR has made notable contributions to computer vision research.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,12,,,"Rice University is known for its Computer Science Department, which includes significant work in computer vision."
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,13,,,The USC's CVAR has been influential in the field with its research contributions.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,14,,,Northwestern University's Buckmaster Lab has made notable contributions to computer vision research.
qwen2.5:3b,ollama,VIS_RANK_US,v2run01,15,,,"Duke University is known for its Computer Science Department, which includes significant work in computer vision."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,1,,,"MIT's CSAIL is known for pioneering work in computer vision, including advancements in image processing and machine learning."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,2,,,"Stanford has a strong tradition of research in computer vision, with contributions to deep learning and object recognition systems."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,3,,,"Oxford is recognized for its work on computer vision, including applications in robotics and autonomous vehicles."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,4,,,The CVG at ETH Zurich has made significant contributions to the field of 3D computer vision and visual SLAM (Simultaneous Localization and Mapping).
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,5,,,"UCL's CVG is known for its work on deep learning applications in computer vision, including face recognition and image segmentation."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,6,,,"Columbia has a strong presence in computer vision research, with contributions to object detection and scene understanding."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,7,,,The Computer Vision Laboratory at the University of Washington focuses on developing algorithms for visual recognition and analysis.
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,8,,,"CMU's RSG has made significant contributions to computer vision, particularly in the development of robotic perception systems."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,9,,,"BAIR is known for its work on deep learning and computer vision applications, including image classification and object detection."
qwen2.5:3b,ollama,VIS_SALIENCE,v2run01,10,,,The CVG at ETH Zurich has made significant contributions to the field of 3D computer vision and visual SLAM (Simultaneous Localization and Mapping).
